A_id,A_amount,A_valueDate,A_currencyCode,Risk_Exposure
403719771297.0,54523836.58,2023-04-07,USD,54523836.58
951684783939.0,-54523836.58,2023-04-09,USD,54523836.58
69380413665.0,54472259.85,2023-04-13,USD,54472259.85
707834666533.0,54469407.22,2023-05-24,USD,54469407.22
756832571004.0,54469407.21,2023-05-24,USD,54469407.21
520743960224.0,54469407.21,2023-05-24,USD,54469407.21
357439943545.0,-54431000.0,2023-04-06,USD,54431000.0
14683008059.0,54431000.0,2023-04-06,USD,54431000.0
662301804961.0,54431000.0,2023-04-06,USD,54431000.0
876267438770.0,-54431000.0,2023-04-06,USD,54431000.0
145715619184.0,54363090.1,2023-05-11,USD,54363090.1
517359238089.0,54270918.63,2023-05-19,USD,54270918.63
118673525504.0,54248000.0,2023-04-06,USD,54248000.0
287965038389.0,54248000.0,2023-04-06,USD,54248000.0
111707818333.0,54248000.0,2023-04-06,USD,54248000.0
472205542645.0,54248000.0,2023-04-06,USD,54248000.0
706519458229.0,54248000.0,2023-04-06,USD,54248000.0
945948264486.0,54248000.0,2023-04-06,USD,54248000.0
765175087446.0,54248000.0,2023-04-06,USD,54248000.0
558274984641.0,54248000.0,2023-04-06,USD,54248000.0
551719556740.0,54248000.0,2023-04-06,USD,54248000.0
909896259024.0,54248000.0,2023-04-06,USD,54248000.0
960370204220.0,54248000.0,2023-04-06,USD,54248000.0
617160948709.0,54248000.0,2023-04-06,USD,54248000.0
862174337376.0,-54229747.28,2023-03-22,USD,54229747.28
353387487166.0,-54229747.28,2023-03-22,USD,54229747.28
581287818789.0,-54229747.28,2023-03-22,USD,54229747.28
427063995404.0,-54229747.28,2023-03-22,USD,54229747.28
391306974927.0,54208837.53,2023-03-25,USD,54208837.53
363882638410.0,54208837.53,2023-03-25,USD,54208837.53
243256378663.0,54208837.53,2023-03-25,USD,54208837.53
99159708480.0,53705144.92,2023-05-17,USD,53705144.92
616606701075.0,53673685.69,2023-05-24,USD,53673685.69
985855710292.0,53673685.69,2023-05-24,USD,53673685.69
678920726506.0,53673685.69,2023-05-24,USD,53673685.69
973747987061.0,53645830.95,2023-03-22,USD,53645830.95
858912728796.0,-53645830.95,2023-03-22,USD,53645830.95
953706707392.0,-53643776.8,2023-03-22,USD,53643776.8
49503398780.0,53638993.16,2023-03-17,USD,53638993.16
132709427485.0,53178043.22,2023-05-19,USD,53178043.22
686543571155.0,53119353.6,2023-05-21,USD,53119353.6
122670617703.0,53119353.6,2023-05-21,USD,53119353.6
488683255476.0,53119353.6,2023-05-21,USD,53119353.6
735753646992.0,53119353.58,2023-05-21,USD,53119353.58
525425968122.0,51498385.94,2023-04-26,USD,51498385.94
139934401473.0,50635495.5,2023-05-13,USD,50635495.5
432310172481.0,50604692.14,2023-04-30,USD,50604692.14
105151760068.0,50604692.14,2023-04-30,USD,50604692.14
404857321014.0,50604286.88,2023-04-15,USD,50604286.88
2999587032.0,50604286.88,2023-04-15,USD,50604286.88
395353263736.0,50604286.88,2023-04-15,USD,50604286.88
592741197420.0,50604286.88,2023-04-15,USD,50604286.88
110578381492.0,50604286.88,2023-04-15,USD,50604286.88
432409242705.0,50604286.88,2023-04-15,USD,50604286.88
259538770772.0,50602845.31,2023-04-06,USD,50602845.31
929396536133.0,50602845.31,2023-04-06,USD,50602845.31
753466877846.0,50602845.31,2023-04-06,USD,50602845.31
303630069127.0,50602725.13,2023-03-08,USD,50602725.13
160502413243.0,50601024.71,2023-04-02,USD,50601024.71
968263205998.0,-50597957.91,2023-04-26,USD,50597957.91
483415018456.0,-50591477.27,2023-03-08,USD,50591477.27
72501425492.0,-50588555.85,2023-03-23,USD,50588555.85
957339717723.0,50588555.8,2023-03-23,USD,50588555.8
670834131149.0,-50580066.57,2023-04-22,USD,50580066.57
105401990274.0,-50580066.57,2023-04-22,USD,50580066.57
526568099459.0,-50580066.57,2023-04-22,USD,50580066.57
141816218638.0,-50580066.57,2023-04-22,USD,50580066.57
999938365770.0,-50580066.57,2023-04-22,USD,50580066.57
842539101737.0,-50580066.57,2023-04-22,USD,50580066.57
564903984432.0,-50580066.57,2023-04-22,USD,50580066.57
669014161194.0,-50580066.57,2023-04-22,USD,50580066.57
936265550299.0,-50580066.57,2023-04-22,USD,50580066.57
433898348355.0,-50580066.57,2023-04-22,USD,50580066.57
924319425645.0,-50580066.57,2023-04-22,USD,50580066.57
107092720258.0,50580060.25,2023-04-22,USD,50580060.25
309913903618.0,50580060.25,2023-04-22,USD,50580060.25
14344778901.0,50580060.25,2023-04-22,USD,50580060.25
539451229860.0,50580060.25,2023-04-22,USD,50580060.25
416100607572.0,50580060.25,2023-04-22,USD,50580060.25
746403681732.0,50580060.25,2023-04-22,USD,50580060.25
821534396259.0,50580060.25,2023-04-22,USD,50580060.25
549249450801.0,50580060.25,2023-04-22,USD,50580060.25
171249881042.0,50580060.25,2023-04-22,USD,50580060.25
366429993838.0,50580060.25,2023-04-22,USD,50580060.25
148122099975.0,50580060.25,2023-04-22,USD,50580060.25
308606257827.0,50580060.25,2023-04-22,USD,50580060.25
44439184042.0,50580060.25,2023-04-22,USD,50580060.25
849712721620.0,50580060.25,2023-04-22,USD,50580060.25
950495296358.0,50580060.25,2023-04-22,USD,50580060.25
768433275845.0,50580060.25,2023-04-22,USD,50580060.25
653289279161.0,50580060.25,2023-04-22,USD,50580060.25
21507199128.0,50580060.25,2023-04-22,USD,50580060.25
895620929955.0,50580060.25,2023-04-22,USD,50580060.25
174166263642.0,50580060.25,2023-04-22,USD,50580060.25
416797780004.0,50580060.25,2023-04-22,USD,50580060.25
269964124229.0,50580060.25,2023-04-22,USD,50580060.25
47982509702.0,-50580000.0,2023-04-22,USD,50580000.0
372697195798.0,-50580000.0,2023-04-22,USD,50580000.0
863075681848.0,-50580000.0,2023-04-22,USD,50580000.0
12038469244.0,-50580000.0,2023-04-22,USD,50580000.0
243475402528.0,-50580000.0,2023-04-22,USD,50580000.0
4763480636.0,-50580000.0,2023-04-22,USD,50580000.0
27095091324.0,-50580000.0,2023-04-22,USD,50580000.0
770144712859.0,-50580000.0,2023-04-22,USD,50580000.0
586214397554.0,-50580000.0,2023-04-22,USD,50580000.0
786546029781.0,-50580000.0,2023-04-22,USD,50580000.0
996892826654.0,-50580000.0,2023-04-22,USD,50580000.0
863108931182.0,-50580000.0,2023-04-22,USD,50580000.0
600726597094.0,-50580000.0,2023-04-22,USD,50580000.0
632119278036.0,-50580000.0,2023-04-22,USD,50580000.0
660700118861.0,-50580000.0,2023-04-22,USD,50580000.0
953638943648.0,-50580000.0,2023-04-22,USD,50580000.0
782259052157.0,-50580000.0,2023-04-22,USD,50580000.0
841211603362.0,-50580000.0,2023-04-22,USD,50580000.0
367790772073.0,-50580000.0,2023-04-22,USD,50580000.0
538509175891.0,-50580000.0,2023-04-22,USD,50580000.0
383229150726.0,-50580000.0,2023-04-22,USD,50580000.0
357463985802.0,-50580000.0,2023-04-22,USD,50580000.0
809322765009.0,-50580000.0,2023-04-22,USD,50580000.0
455541674011.0,-50580000.0,2023-04-22,USD,50580000.0
534263862545.0,50578942.59,2023-04-26,USD,50578942.59
385943217794.0,50578942.59,2023-04-26,USD,50578942.59
916711469719.0,50578942.59,2023-04-26,USD,50578942.59
525029785804.0,50578942.59,2023-04-26,USD,50578942.59
365358858296.0,50578942.59,2023-04-26,USD,50578942.59
850963594764.0,50578942.59,2023-04-26,USD,50578942.59
733010002613.0,50578942.59,2023-04-26,USD,50578942.59
34711518144.0,50578942.59,2023-04-26,USD,50578942.59
815285846653.0,50578942.59,2023-04-26,USD,50578942.59
667786188014.0,50578942.59,2023-04-26,USD,50578942.59
352292135270.0,50578942.59,2023-04-26,USD,50578942.59
159209792144.0,50578942.56,2023-04-26,USD,50578942.56
95230085980.0,50578942.56,2023-04-26,USD,50578942.56
880763170446.0,50578942.56,2023-04-26,USD,50578942.56
195336070085.0,50578942.56,2023-04-26,USD,50578942.56
233494069731.0,50578942.56,2023-04-26,USD,50578942.56
814421861370.0,50578942.56,2023-04-26,USD,50578942.56
206307692117.0,50578942.56,2023-04-26,USD,50578942.56
145188500214.0,50578942.56,2023-04-26,USD,50578942.56
660678519497.0,-50578936.26,2023-04-26,USD,50578936.26
274957735755.0,50578936.26,2023-04-26,USD,50578936.26
464265967038.0,50578936.26,2023-04-26,USD,50578936.26
488996092906.0,-50578936.26,2023-04-26,USD,50578936.26
100618156257.0,50578936.26,2023-04-26,USD,50578936.26
35513856604.0,-50578936.26,2023-04-26,USD,50578936.26
806163269310.0,-50578936.26,2023-04-26,USD,50578936.26
892359384096.0,50578936.26,2023-04-26,USD,50578936.26
292866851581.0,50578936.26,2023-04-26,USD,50578936.26
105547699518.0,50578936.26,2023-04-26,USD,50578936.26
353000517715.0,50578936.26,2023-04-26,USD,50578936.26
966143947352.0,50578936.26,2023-04-26,USD,50578936.26
573495144966.0,50578936.26,2023-04-26,USD,50578936.26
268645749612.0,-50578936.26,2023-04-26,USD,50578936.26
359687895049.0,-50578936.26,2023-04-26,USD,50578936.26
181147647228.0,50578936.26,2023-04-26,USD,50578936.26
363747637403.0,-50578936.26,2023-04-26,USD,50578936.26
726778793876.0,-50578936.26,2023-04-26,USD,50578936.26
234716831109.0,50578936.26,2023-04-26,USD,50578936.26
645827509184.0,-50578936.26,2023-04-26,USD,50578936.26
89806027211.0,-50578936.26,2023-04-26,USD,50578936.26
551354070086.0,-50578936.26,2023-04-26,USD,50578936.26
783810044604.0,50578936.26,2023-04-26,USD,50578936.26
337639804104.0,-50578936.26,2023-04-26,USD,50578936.26
612510817631.0,50578936.26,2023-04-26,USD,50578936.26
856545438351.0,-50578936.26,2023-04-26,USD,50578936.26
689694648495.0,50578936.26,2023-04-26,USD,50578936.26
785900832106.0,-50578936.26,2023-04-26,USD,50578936.26
386798231392.0,50578936.26,2023-04-26,USD,50578936.26
245820314519.0,50578936.26,2023-04-26,USD,50578936.26
98568147758.0,-50578936.26,2023-04-26,USD,50578936.26
264269600417.0,-50578936.26,2023-04-26,USD,50578936.26
811056422496.0,-50578936.26,2023-04-26,USD,50578936.26
88672888065.0,50578936.26,2023-04-26,USD,50578936.26
85772131193.0,50578936.26,2023-04-26,USD,50578936.26
464108537878.0,50578936.26,2023-04-26,USD,50578936.26
409634181344.0,-50578936.26,2023-04-26,USD,50578936.26
624818620729.0,50578936.26,2023-04-26,USD,50578936.26
982878690735.0,-50578936.26,2023-04-26,USD,50578936.26
810465424411.0,50578936.26,2023-04-26,USD,50578936.26
836152051416.0,50578936.26,2023-04-26,USD,50578936.26
370457605914.0,-50578936.26,2023-04-26,USD,50578936.26
997847839787.0,-50578936.26,2023-04-26,USD,50578936.26
26467159620.0,-50578936.26,2023-04-26,USD,50578936.26
247788353294.0,50571010.58,2023-05-24,USD,50571010.58
290959195521.0,50568511.58,2023-03-08,USD,50568511.58
488786916183.0,50560197.4,2023-04-30,USD,50560197.4
850747998940.0,-50560197.4,2023-04-30,USD,50560197.4
401193710689.0,50541901.97,2023-03-09,USD,50541901.97
503819416209.0,50510480.0,2023-04-22,USD,50510480.0
205655371658.0,50510480.0,2023-04-22,USD,50510480.0
862769487648.0,50510480.0,2023-04-22,USD,50510480.0
721670529613.0,50510480.0,2023-04-22,USD,50510480.0
380169240850.0,50510480.0,2023-04-22,USD,50510480.0
723106378872.0,50510480.0,2023-04-22,USD,50510480.0
403291279453.0,50510480.0,2023-04-22,USD,50510480.0
916507172461.0,50510480.0,2023-04-22,USD,50510480.0
447275313003.0,50371122.24,2023-05-25,USD,50371122.24
523117482352.0,50308488.49,2023-05-17,USD,50308488.49
492684552574.0,50308236.95,2023-05-26,USD,50308236.95
768312020791.0,50308223.0,2023-05-28,USD,50308223.0
858204801302.0,50308209.0,2023-05-27,USD,50308209.0
301144066099.0,50308181.03,2023-05-20,USD,50308181.03
411112171977.0,50308181.03,2023-05-19,USD,50308181.03
216404886242.0,-50000000.0,2023-04-08,USD,50000000.0
969320315884.0,-50000000.0,2023-03-23,USD,50000000.0
134545843537.0,49677938.64,2023-04-26,USD,49677938.64
919160557409.0,49677938.63,2023-04-26,USD,49677938.63
420582521518.0,49677938.63,2023-04-26,USD,49677938.63
445261765780.0,49099158.46,2023-05-12,USD,49099158.46
928810369514.0,-49058017.61,2023-03-22,USD,49058017.61
170667710681.0,49058017.61,2023-03-22,USD,49058017.61
427984975169.0,48966838.38,2023-04-20,USD,48966838.38
538098255294.0,48966838.38,2023-04-20,USD,48966838.38
433868661437.0,-48966838.38,2023-04-20,USD,48966838.38
447717420172.0,-48966838.38,2023-04-20,USD,48966838.38
579539335086.0,-48966838.38,2023-04-20,USD,48966838.38
302732270416.0,48966838.38,2023-04-20,USD,48966838.38
847945121942.0,48966838.38,2023-04-20,USD,48966838.38
578251608529.0,-48966838.38,2023-04-20,USD,48966838.38
338302038093.0,-48966838.38,2023-04-20,USD,48966838.38
865071721627.0,-48966800.0,2023-04-20,USD,48966800.0
503296062782.0,-48966800.0,2023-04-20,USD,48966800.0
59736862913.0,-48966800.0,2023-04-20,USD,48966800.0
639705180100.0,-48966800.0,2023-04-20,USD,48966800.0
182517636902.0,-48966800.0,2023-04-20,USD,48966800.0
426176084082.0,-48966800.0,2023-04-20,USD,48966800.0
566600173795.0,-48966800.0,2023-04-20,USD,48966800.0
254762355817.0,-48966800.0,2023-04-20,USD,48966800.0
814912127080.0,-48966800.0,2023-04-20,USD,48966800.0
245210643048.0,-48966800.0,2023-04-20,USD,48966800.0
98153998318.0,-48966800.0,2023-04-20,USD,48966800.0
495196969216.0,-48966800.0,2023-04-20,USD,48966800.0
791454466211.0,-48966800.0,2023-04-20,USD,48966800.0
328538949641.0,-48966800.0,2023-04-20,USD,48966800.0
382920872548.0,-48966800.0,2023-04-20,USD,48966800.0
777649170522.0,48966383.4,2023-04-21,USD,48966383.4
771518141312.0,48966383.4,2023-04-21,USD,48966383.4
981271580650.0,-48966383.4,2023-04-21,USD,48966383.4
992342292353.0,48966383.4,2023-04-21,USD,48966383.4
277478355548.0,-48966383.4,2023-04-21,USD,48966383.4
56367291394.0,-48966383.4,2023-04-21,USD,48966383.4
188712094299.0,48966383.4,2023-04-21,USD,48966383.4
121500895344.0,48966383.4,2023-04-21,USD,48966383.4
897570921834.0,-48966383.4,2023-04-21,USD,48966383.4
611545597601.0,-48966383.4,2023-04-21,USD,48966383.4
104573286522.0,48965042.0,2023-04-20,USD,48965042.0
597830952073.0,-48965042.0,2023-04-20,USD,48965042.0
717764170166.0,48965042.0,2023-04-20,USD,48965042.0
978101443443.0,-48965042.0,2023-04-20,USD,48965042.0
782556322771.0,-48965042.0,2023-04-20,USD,48965042.0
207842120929.0,48965042.0,2023-04-20,USD,48965042.0
274845586661.0,-48965042.0,2023-04-20,USD,48965042.0
436505912977.0,48965042.0,2023-04-20,USD,48965042.0
73734851684.0,-48965042.0,2023-04-20,USD,48965042.0
281358498814.0,48965042.0,2023-04-20,USD,48965042.0
152915140489.0,-48964946.79,2023-04-21,USD,48964946.79
478624050665.0,48964946.79,2023-04-21,USD,48964946.79
212816460092.0,-48964946.79,2023-04-21,USD,48964946.79
565769341941.0,48964946.79,2023-04-21,USD,48964946.79
678774003298.0,48964946.79,2023-04-21,USD,48964946.79
788274590037.0,48964946.79,2023-04-21,USD,48964946.79
985371914256.0,48964946.79,2023-04-21,USD,48964946.79
341390604806.0,-48964946.79,2023-04-21,USD,48964946.79
556733317362.0,-48964946.79,2023-04-21,USD,48964946.79
616972080659.0,-48964946.79,2023-04-21,USD,48964946.79
91545827096.0,48667318.31,2023-03-19,USD,48667318.31
178548223951.0,48657425.22,2023-03-08,USD,48657425.22
642857732241.0,48657384.68,2023-03-09,USD,48657384.68
771190736957.0,48657309.68,2023-03-23,USD,48657309.68
95233767717.0,48657309.68,2023-03-23,USD,48657309.68
418242601696.0,48652771.22,2023-05-18,USD,48652771.22
164203099655.0,48612051.11,2023-05-21,USD,48612051.11
208704490235.0,48610178.52,2023-05-21,USD,48610178.52
878966117313.0,48610178.52,2023-05-21,USD,48610178.52
831249454072.0,-47799731.15,2023-04-22,USD,47799731.15
995295121018.0,-47799731.15,2023-04-22,USD,47799731.15
390103229177.0,-47799731.15,2023-04-22,USD,47799731.15
436683987696.0,-47799731.15,2023-04-22,USD,47799731.15
592847374014.0,-47799731.15,2023-04-22,USD,47799731.15
202186090807.0,-47799731.15,2023-04-22,USD,47799731.15
987222974920.0,47799725.18,2023-04-22,USD,47799725.18
796844464330.0,47799725.18,2023-04-22,USD,47799725.18
986964644482.0,47799725.18,2023-04-22,USD,47799725.18
760454805445.0,47799725.18,2023-04-22,USD,47799725.18
854322795304.0,47799725.18,2023-04-22,USD,47799725.18
287931254645.0,47799725.18,2023-04-22,USD,47799725.18
841583355217.0,47799725.18,2023-04-22,USD,47799725.18
59018944569.0,47799725.18,2023-04-22,USD,47799725.18
779428595014.0,47799725.18,2023-04-22,USD,47799725.18
255061224099.0,47799725.18,2023-04-22,USD,47799725.18
395237108681.0,47799725.18,2023-04-22,USD,47799725.18
847129813493.0,47799725.18,2023-04-22,USD,47799725.18
653308411840.0,47799725.18,2023-04-22,USD,47799725.18
979565932175.0,-47799700.0,2023-04-22,USD,47799700.0
923582862918.0,-47799700.0,2023-04-22,USD,47799700.0
856883115458.0,-47799700.0,2023-04-22,USD,47799700.0
422886582622.0,-47799700.0,2023-04-22,USD,47799700.0
890488590918.0,-47799700.0,2023-04-22,USD,47799700.0
303842325489.0,-47799700.0,2023-04-22,USD,47799700.0
130462440043.0,-47799700.0,2023-04-22,USD,47799700.0
971671186766.0,-47799700.0,2023-04-22,USD,47799700.0
787377708295.0,47799465.6,2023-04-26,USD,47799465.6
224302051692.0,47799465.6,2023-04-26,USD,47799465.6
198256129661.0,47799465.6,2023-04-26,USD,47799465.6
585207386907.0,47799465.6,2023-04-26,USD,47799465.6
762400694292.0,47799465.6,2023-04-26,USD,47799465.6
833659529853.0,47799465.6,2023-04-26,USD,47799465.6
416466035730.0,47799465.6,2023-04-26,USD,47799465.6
662733623916.0,-47799459.63,2023-04-26,USD,47799459.63
971679808235.0,-47799459.63,2023-04-26,USD,47799459.63
549677142818.0,47799459.63,2023-04-26,USD,47799459.63
917225898497.0,47799459.63,2023-04-26,USD,47799459.63
177487490225.0,-47799459.63,2023-04-26,USD,47799459.63
602034746086.0,-47799459.63,2023-04-26,USD,47799459.63
573892631792.0,47799459.63,2023-04-26,USD,47799459.63
363862244905.0,-47799459.63,2023-04-26,USD,47799459.63
505977726213.0,47799459.63,2023-04-26,USD,47799459.63
996617669514.0,-47799459.63,2023-04-26,USD,47799459.63
805664295531.0,-47799459.63,2023-04-26,USD,47799459.63
778372029342.0,47799459.63,2023-04-26,USD,47799459.63
51865182687.0,-47799459.63,2023-04-26,USD,47799459.63
487559017850.0,47799459.63,2023-04-26,USD,47799459.63
508602612435.0,-47799459.63,2023-04-26,USD,47799459.63
514558423056.0,47799459.63,2023-04-26,USD,47799459.63
548761258104.0,47799459.63,2023-04-26,USD,47799459.63
846729089068.0,-47799459.63,2023-04-26,USD,47799459.63
595077414741.0,47799459.63,2023-04-26,USD,47799459.63
550798811380.0,47799459.63,2023-04-26,USD,47799459.63
542986807734.0,47799459.63,2023-04-26,USD,47799459.63
282397003861.0,-47799459.63,2023-04-26,USD,47799459.63
927683775941.0,47799459.63,2023-04-26,USD,47799459.63
426570522485.0,47799459.63,2023-04-26,USD,47799459.63
322937551066.0,-47799459.63,2023-04-26,USD,47799459.63
828499456435.0,-47799459.63,2023-04-26,USD,47799459.63
467655888605.0,-47799459.63,2023-04-26,USD,47799459.63
785978194865.0,-47799459.63,2023-04-26,USD,47799459.63
488606228249.0,-47799459.63,2023-04-26,USD,47799459.63
889204694949.0,47799459.63,2023-04-26,USD,47799459.63
470862876845.0,47799459.63,2023-04-26,USD,47799459.63
857716036044.0,47799459.63,2023-04-26,USD,47799459.63
103542985568.0,-47237509.79,2023-04-28,USD,47237509.79
763952368617.0,47237509.79,2023-04-28,USD,47237509.79
330974906179.0,46887861.5,2023-03-10,USD,46887861.5
108514597046.0,-46887861.5,2023-03-10,USD,46887861.5
528133710002.0,-46797914.27,2023-05-17,USD,46797914.27
601339529303.0,-46797914.27,2023-05-17,USD,46797914.27
32496772747.0,-46797914.27,2023-05-17,USD,46797914.27
463564087126.0,-46797914.27,2023-05-17,USD,46797914.27
528132485856.0,46797914.27,2023-05-18,USD,46797914.27
